Order,Family,Genus,Species,spawningMode,FemaleSize_mm,sizeType,eggSize_mm,typeOfWork_eggSize,timeToEggMeasurement_months,Location,Date,sampleSize,Fertilized,Live,Latitude,Longitude,ReferencePdf,lnSize,lnEggSize,absLatitude
Pleuronectiformes,Scophthalmidae,Phrynorhombus,Phrynorhombus norvegicus,pelagic,NA,,0.815,,NA,South-west coast of the Isle of Man,1993 August,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.204567166,54.090349
Pleuronectiformes,Scophthalmidae,Scophthalmus,Scophthalmus aquosus,pelagic,NA,,1.07,,NA,Long Island Sound USA,1952 March - 1954 March,,TRUE,FALSE,41.103919,-72.908416,wheatland_sb_1956_b15_234.pdf,NA,0.067658648,41.103919
Pleuronectiformes,Scophthalmidae,Scophthalmus,Scophthalmus aquosus,pelagic,NA,,1.1,,NA,Long Island Sound USA,1954 April - July,107,TRUE,TRUE,41.103919,-72.908416,richards_sw_1959_b17_95.pdf,NA,0.09531018,41.103919
Pleuronectiformes,Scophthalmidae,Scophthalmus,Scophthalmus aquosus,pelagic,NA,,1.055,,NA,Long Island Sound USA,1954 August - October,30,TRUE,TRUE,41.103919,-72.908416,richards_sw_1959_b17_95.pdf,NA,0.053540767,41.103919
Pleuronectiformes,Scophthalmidae,Scophthalmus,Scophthalmus aquosus,pelagic,NA,,1.11,,NA,Long Island Sound USA,1955 May - 1955 July,107,TRUE,TRUE,41.103919,-72.908416,richards_sw_1959_b17_95.pdf,NA,0.104360015,41.103919
Pleuronectiformes,Scophthalmidae,Scophthalmus,Scophthalmus aquosus,pelagic,NA,,1.07,,NA,Long Island Sound USA,1955 September - November,8,TRUE,TRUE,41.103919,-72.908416,richards_sw_1959_b17_95.pdf,NA,0.067658648,41.103919
Pleuronectiformes,Scophthalmidae,Scophthalmus,Scophthalmus maximus,pelagic,NA,,1.05,,NA,South-west coast of the Isle of Man,1993 June,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,0.048790164,54.090349
Pleuronectiformes,Scophthalmidae,Scophthalmus,Scophthalmus maximus,pelagic,NA,,0.99,,NA,South-west coast of the Isle of Man,1993 July,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.010050336,54.090349
Pleuronectiformes,Scophthalmidae,Scophthalmus,Scophthalmus maximus,pelagic,NA,,0.98,,NA,South-west coast of the Isle of Man,1993 August,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.020202707,54.090349
Pleuronectiformes,Scophthalmidae,Zeugopterus,Zeugopterus punctatus,pelagic,NA,,1.02,,NA,South-west coast of the Isle of Man,1993 April,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,0.019802627,54.090349
Pleuronectiformes,Scophthalmidae,Zeugopterus,Zeugopterus punctatus,pelagic,NA,,0.98,,NA,South-west coast of the Isle of Man,1993 May,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.020202707,54.090349
Pleuronectiformes,Scophthalmidae,Zeugopterus,Zeugopterus punctatus,pelagic,NA,,0.95,,NA,South-west coast of the Isle of Man,1993 June,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.051293294,54.090349
Pleuronectiformes,Soleidae,Buglossidium,Buglossidium luteum,pelagic,NA,,0.735,,NA,South-west coast of the Isle of Man,1993 March - April,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.30788478,54.090349
Pleuronectiformes,Soleidae,Microchirus,Microchirus variegatus,pelagic,NA,,1.42,,NA,South-west coast of the Isle of Man,1993 June - August,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,0.350656872,54.090349
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1153.915007,TL,1.4,Field/Lab,6,"Bay of Brest, Brittany, France",1975,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.050915794,0.336472237,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1435.444543,TL,1.39,Field/Lab,12,"Bay of Brest, Brittany, France",1976,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.269229866,0.329303747,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1435.444543,TL,1.33,Field/Lab,24,"Bay of Brest, Brittany, France",1977,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.269229866,0.285178942,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1435.444543,TL,1.38,Field/Lab,36,"Bay of Brest, Brittany, France",1978,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.269229866,0.322083499,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1435.444543,TL,1.41,Field/Lab,48,"Bay of Brest, Brittany, France",1979,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.269229866,0.343589704,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1422.011017,TL,1.39,Field/Lab,60,"Bay of Brest, Brittany, France",1980,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.259827358,0.329303747,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1435.444543,TL,1.37,Field/Lab,72,"Bay of Brest, Brittany, France",1981,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.269229866,0.31481074,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1630.978486,TL,1.39,Field/Lab,84,"Bay of Brest, Brittany, France",1982,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.396935412,0.329303747,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1630.978486,TL,1.36,Field/Lab,96,"Bay of Brest, Brittany, France",1983,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.396935412,0.3074847,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1534.230009,TL,1.4,Field/Lab,108,"Bay of Brest, Brittany, France",1984,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.335783911,0.336472237,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1435.444543,TL,1.411,Field/Lab,72,"Bay of Brest, Brittany, France",1981,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.269229866,0.344298673,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1435.444543,TL,1.412,Field/Lab,72,"Bay of Brest, Brittany, France",1981,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.269229866,0.345007139,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1435.444543,TL,1.444,Field/Lab,72,"Bay of Brest, Brittany, France",1981,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.269229866,0.36741704,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1435.444543,TL,1.404,Field/Lab,72,"Bay of Brest, Brittany, France",1981,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.269229866,0.339325306,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1435.444543,TL,1.386,Field/Lab,72,"Bay of Brest, Brittany, France",1981,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.269229866,0.326421901,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1435.444543,TL,1.446,Field/Lab,72,"Bay of Brest, Brittany, France",1981,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.269229866,0.368801124,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1435.444543,TL,1.385,Field/Lab,72,"Bay of Brest, Brittany, France",1981,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.269229866,0.32570014,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1435.444543,TL,1.408,Field/Lab,72,"Bay of Brest, Brittany, France",1981,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.269229866,0.342170258,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1435.444543,TL,1.384,Field/Lab,72,"Bay of Brest, Brittany, France",1981,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.269229866,0.324977857,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1435.444543,TL,1.381,Field/Lab,72,"Bay of Brest, Brittany, France",1981,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.269229866,0.322807874,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1435.444543,TL,1.319,Field/Lab,72,"Bay of Brest, Brittany, France",1981,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.269229866,0.276873874,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1435.444543,TL,1.325,Field/Lab,72,"Bay of Brest, Brittany, France",1981,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.269229866,0.281412459,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,1435.444543,TL,1.368,Field/Lab,72,"Bay of Brest, Brittany, France",1981,20,TRUE,TRUE,48.338056,-4.490164,devauchelle_n_1987_a66_125.pdf,7.269229866,0.313349819,48.338056
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.335,,NA,South-west coast of the Isle of Man,1993 April - June,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,0.288931292,54.090349
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.244,,NA,North Sea: German Bight (IVb east),1989,,TRUE,FALSE,54.689365,7.793844,rijnsdorp_ad_1994_n32_255.pdf,NA,0.218331994,54.689365
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.083,,NA,North Sea: German Bight (IVb east),1989,,TRUE,FALSE,54.689365,7.793844,rijnsdorp_ad_1994_n32_255.pdf,NA,0.079734968,54.689365
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.196,,NA,North Sea: German Bight (IVb east),1990,,TRUE,FALSE,54.689365,7.793844,rijnsdorp_ad_1994_n32_255.pdf,NA,0.178982656,54.689365
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.045,,NA,North Sea: German Bight (IVb east),1990,,TRUE,FALSE,54.689365,7.793844,rijnsdorp_ad_1994_n32_255.pdf,NA,0.044016885,54.689365
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.204,,NA,North Sea: German Bight (IVb east),1991,,TRUE,FALSE,54.689365,7.793844,rijnsdorp_ad_1994_n32_255.pdf,NA,0.185649347,54.689365
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.107,,NA,North Sea: German Bight (IVb east),1991,,TRUE,FALSE,54.689365,7.793844,rijnsdorp_ad_1994_n32_255.pdf,NA,0.101653654,54.689365
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.072,,NA,North Sea: German Bight (IVb east),1991,,TRUE,FALSE,54.689365,7.793844,rijnsdorp_ad_1994_n32_255.pdf,NA,0.069526063,54.689365
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.275,,NA,North Sea: Texel (IVb-c)          ,1991,,TRUE,FALSE,53.475526,4.54194,rijnsdorp_ad_1994_n32_255.pdf,NA,0.242946179,53.475526
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.207,,NA,North Sea: Texel (IVb-c)          ,1991,,TRUE,FALSE,53.475526,4.54194,rijnsdorp_ad_1994_n32_255.pdf,NA,0.188137942,53.475526
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.089,,NA,North Sea: Texel (IVb-c)          ,1991,,TRUE,FALSE,53.475526,4.54194,rijnsdorp_ad_1994_n32_255.pdf,NA,0.085259844,53.475526
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.077,,NA,North Sea: Texel (IVb-c)          ,1991,,TRUE,FALSE,53.475526,4.54194,rijnsdorp_ad_1994_n32_255.pdf,NA,0.074179398,53.475526
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.15,,NA,North Sea: Texel (IVb-c)          ,1991,,TRUE,FALSE,53.475526,4.54194,rijnsdorp_ad_1994_n32_255.pdf,NA,0.139761942,53.475526
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.227,,NA,North Sea: Belgian coast (IVc)    ,1989,,TRUE,FALSE,51.541666,2.213873,rijnsdorp_ad_1994_n32_255.pdf,NA,0.204572166,51.541666
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.243,,NA,North Sea: Belgian coast (IVc)    ,1990,,TRUE,FALSE,51.541666,2.213873,rijnsdorp_ad_1994_n32_255.pdf,NA,0.217527813,51.541666
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.143,,NA,North Sea: Belgian coast (IVc)    ,1990,,TRUE,FALSE,51.541666,2.213873,rijnsdorp_ad_1994_n32_255.pdf,NA,0.133656385,51.541666
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.223,,NA,North Sea: Belgian coast (IVc)    ,1991,,TRUE,FALSE,51.541666,2.213873,rijnsdorp_ad_1994_n32_255.pdf,NA,0.201306857,51.541666
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.218,,NA,North Sea: Belgian coast (IVc)    ,1991,,TRUE,FALSE,51.541666,2.213873,rijnsdorp_ad_1994_n32_255.pdf,NA,0.197210169,51.541666
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.136,,NA,North Sea: Belgian coast (IVc)    ,1991,,TRUE,FALSE,51.541666,2.213873,rijnsdorp_ad_1994_n32_255.pdf,NA,0.12751332,51.541666
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.311,,NA,North Sea: Flamborough (IVb west) ,1991,,TRUE,FALSE,53.847769,0.957455,rijnsdorp_ad_1994_n32_255.pdf,NA,0.270790205,53.847769
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.287,,NA,North Sea: Flamborough (IVb west) ,1991,,TRUE,FALSE,53.847769,0.957455,rijnsdorp_ad_1994_n32_255.pdf,NA,0.252313929,53.847769
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.235,,NA,North Sea: Flamborough (IVb west) ,1991,,TRUE,FALSE,53.847769,0.957455,rijnsdorp_ad_1994_n32_255.pdf,NA,0.21107097,53.847769
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.292,,NA,eastern English Channel (VIIe)    ,1991,,TRUE,FALSE,50.259985,0.218386,rijnsdorp_ad_1994_n32_255.pdf,NA,0.256191405,50.259985
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.271,,NA,eastern English Channel (VIIe)    ,1991,,TRUE,FALSE,50.259985,0.218386,rijnsdorp_ad_1994_n32_255.pdf,NA,0.239803992,50.259985
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.242,,NA,eastern English Channel (VIIe)    ,1991,,TRUE,FALSE,50.259985,0.218386,rijnsdorp_ad_1994_n32_255.pdf,NA,0.216722984,50.259985
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.219,,NA,eastern English Channel (VIIe)    ,1991,,TRUE,FALSE,50.259985,0.218386,rijnsdorp_ad_1994_n32_255.pdf,NA,0.19803085,50.259985
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.441,,NA,western English Channel (VIIe)    ,1991,,TRUE,FALSE,49.832844,-3.033518,rijnsdorp_ad_1994_n32_255.pdf,NA,0.365337317,49.832844
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.421,,NA,western English Channel (VIIe)    ,1991,,TRUE,FALSE,49.832844,-3.033518,rijnsdorp_ad_1994_n32_255.pdf,NA,0.351360849,49.832844
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.324,,NA,western English Channel (VIIe)    ,1991,,TRUE,FALSE,49.832844,-3.033518,rijnsdorp_ad_1994_n32_255.pdf,NA,0.280657458,49.832844
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.404,,NA,Bristol Channel (VIIf)            ,1990,,TRUE,FALSE,51.081197,-5.322948,rijnsdorp_ad_1994_n32_255.pdf,NA,0.339325306,51.081197
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.334,,NA,Bristol Channel (VIIf)            ,1990,,TRUE,FALSE,51.081197,-5.322948,rijnsdorp_ad_1994_n32_255.pdf,NA,0.288181947,51.081197
Pleuronectiformes,Soleidae,Solea,Solea solea,pelagic,NA,,1.301,,NA,Bristol Channel (VIIf)            ,1990,,TRUE,FALSE,51.081197,-5.322948,rijnsdorp_ad_1994_n32_255.pdf,NA,0.2631332,51.081197
Scorpaeniformes,Agonidae,Leptagonus,Leptagonus decagonus,demersal,210,,2,,NA,North Atlantic,,,TRUE,TRUE,60.103559,-56.092167,rass_ts_1941_j1.pdf,5.347107531,0.693147181,60.103559
Scorpaeniformes,Congiopodidae,Zanclorhynchus,Zanclorhynchus spinifer,pelagic,202,TL,0.8,,NA,Northern end of Macquarie Island,Before 1914,,FALSE,FALSE,-54.478596,158.896375,waite_er_1916_a1_1.pdf,5.308267697,-0.223143551,54.478596
Scorpaeniformes,Cottidae,Artediellus,Artediellus atlanticus,demersal,133,,4,,NA,Barents Sea,,,TRUE,TRUE,76.812392,20.707313,rass_ts_1941_j1.pdf,4.890349128,1.386294361,76.812392
Scorpaeniformes,Cottidae,Artedius,Artedius lateralis,demersal,NA,,1.07,Field,NA,"Pacific Grove, Monterey Bay, CA, USA",1937 February,,TRUE,TRUE,36.689287,-121.878216,budd_pl_1940_c56_50.pdf,NA,0.067658648,36.689287
Scorpaeniformes,Cottidae,Clinocottus,Clinocottus analis,demersal,NA,,1.3,Field,NA,"Pacific Grove, Monterey Bay, CA, USA",1937 February,,TRUE,TRUE,36.689287,-121.878216,budd_pl_1940_c56_50.pdf,NA,0.262364264,36.689287
Scorpaeniformes,Cottidae,Enophrys,Enophrys bison,demersal,253,TL,1.7,,NA,"Puget Sound, WA, USA",1972 February - May,,FALSE,TRUE,47.90408,-122.485226,demartini_ee_1978_e3_331.pdf,5.533389489,0.530628251,47.90408
Scorpaeniformes,Cottidae,Enophrys,Enophrys bison,demersal,270,TL,2,,NA,"Puget Sound, WA, USA",1972 February - May,,FALSE,TRUE,47.90408,-122.485226,demartini_ee_1978_e3_331.pdf,5.598421959,0.693147181,47.90408
Scorpaeniformes,Cottidae,Gymnocanthus,Gymnocanthus tricuspis,demersal,232.5,,1.93,,NA,Barents Sea,,,TRUE,TRUE,76.812392,20.707313,rass_ts_1941_j1.pdf,5.448890225,0.657520003,76.812392
Scorpaeniformes,Cottidae,Icelinus,Icelinus quadriseriatus,demersal,NA,,1.125,Field,NA,"off Santa Monica, CA, USA",1981 February - 1982 March,,TRUE,TRUE,33.978757,-118.585676,feeney_rf_1986_f85_201.pdf,NA,0.117783036,33.978757
Scorpaeniformes,Cottidae,Icelus,Icelus bicornis,demersal,115,,2.5,,NA,Barents Sea,,,TRUE,TRUE,76.812392,20.707313,rass_ts_1941_j1.pdf,4.744932128,0.916290732,76.812392
Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus octodecemspinosus,demersal,NA,,2.21,Field/Lab,NA,Somewhere in New England?,1980 December,,TRUE,TRUE,41.157481,-71.217734,walsh_wa_1983_f81_781.pdf,NA,0.792992516,41.157481
Scorpaeniformes,Cottidae,Oligocottus,Oligocottus maculosus,demersal,NA,,1.475,Field/Lab,2,"Trinidad Head, Humboldt County, California",1971 October,,TRUE,TRUE,41.048907,-124.153339,stein_r_1973_c1973_373.pdf,NA,0.38865799,41.048907
Scorpaeniformes,Cottidae,Oligocottus,Oligocottus maculosus,demersal,NA,,1.475,Field/Lab,2,"Trinidad Head, California, United States",1971 October,,TRUE,TRUE,41.051669,-124.211883,stein_r_1973_c1973_373.pdf,NA,0.38865799,41.051669
Scorpaeniformes,Cottidae,Orthonopias,Orthonopias triacis,demersal,NA,,0.93,Field,NA,"Coast of California, unespecified; assume to be oof LA",1929 March,,FALSE,TRUE,33.693668,-118.197129,bolin_rl_1941_s2_73.pdf,NA,-0.072570693,33.693668
Scorpaeniformes,Cottidae,Scorpaenichthys,Scorpaenichthys marmoratus,pelagic,NA,,1.5,Field/Lab,5,"Off La Jolla, CA, USA",1929 March,,TRUE,TRUE,32.838472,-117.321474,barnhart_ps_1932_b3_87.pdf,NA,0.405465108,32.838472
Scorpaeniformes,Cottidae,Triglops,Triglops pingelii,demersal,163,,3,,NA,Arctic Ocean,,,TRUE,TRUE,74.056759,-156.14174,rass_ts_1941_j1.pdf,5.093750201,1.098612289,74.056759
Scorpaeniformes,Cyclopteridae,Cyclopteropsis,Cyclopteropsis mcalpini,demersal,47.5,,5,,NA,Arctic Ocean,,,TRUE,TRUE,74.056759,-156.14174,rass_ts_1941_j1.pdf,3.860729711,1.609437912,74.056759
Scorpaeniformes,Cyclopteridae,Eumicrotremus,Eumicrotremus spinosus,demersal,132,,3.845,,NA,North Atlantic,,,TRUE,TRUE,60.103559,-56.092167,rass_ts_1941_j1.pdf,4.882801923,1.346773603,60.103559
Scorpaeniformes,Hemitripteridae,Hemitripterus,Hemitripterus americanus,demersal,NA,,3.9,,NA,off Rhode island USA,1943 October,,TRUE,TRUE,41.295141,-71.338068,warfel_he_1944_c1944_197.pdf,NA,1.360976553,41.295141
Scorpaeniformes,Hemitripteridae,Hemitripterus,Hemitripterus americanus,demersal,305,TL,1.07,,NA,"Rhode Island, United States",1943 June,,FALSE,TRUE,41.314544,-71.480706,warfel_he_1944_c1944_197.pdf,5.720311777,0.067658648,41.314544
Scorpaeniformes,Hemitripteridae,Hemitripterus,Hemitripterus americanus,demersal,255,TL,1.09,,NA,"Rhode Island, United States",1943 August,,FALSE,TRUE,41.314544,-71.480706,warfel_he_1944_c1944_197.pdf,5.541263545,0.086177696,41.314544
Scorpaeniformes,Hemitripteridae,Hemitripterus,Hemitripterus americanus,demersal,270,TL,1.62,,NA,"Rhode Island, United States",1943 September,,FALSE,TRUE,41.314544,-71.480706,warfel_he_1944_c1944_197.pdf,5.598421959,0.482426149,41.314544
Scorpaeniformes,Hemitripteridae,Hemitripterus,Hemitripterus americanus,demersal,255,TL,1.62,,NA,"Rhode Island, United States",1943 September,,FALSE,TRUE,41.314544,-71.480706,warfel_he_1944_c1944_197.pdf,5.541263545,0.482426149,41.314544
Scorpaeniformes,Hemitripteridae,Hemitripterus,Hemitripterus americanus,demersal,355,TL,2.11,,NA,"Rhode Island, United States",1943 September,,FALSE,TRUE,41.314544,-71.480706,warfel_he_1944_c1944_197.pdf,5.872117789,0.746687947,41.314544
Scorpaeniformes,Hemitripteridae,Hemitripterus,Hemitripterus americanus,demersal,380,TL,4.1,,NA,"Rhode Island, United States",1943 October,,FALSE,TRUE,41.314544,-71.480706,warfel_he_1944_c1944_197.pdf,5.940171253,1.410986974,41.314544
Scorpaeniformes,Liparidae,Careproctus,Careproctus reinhardti,demersal,270,,4.27,,NA,Barents Sea,,,TRUE,TRUE,76.812392,20.707313,rass_ts_1941_j1.pdf,5.598421959,1.451613827,76.812392
Scorpaeniformes,Liparidae,Liparis,Liparis fabricii,demersal,172,,2.39,,NA,Arctic Ocean,,,TRUE,TRUE,74.056759,-156.14174,rass_ts_1941_j1.pdf,5.147494477,0.871293366,74.056759
Scorpaeniformes,Liparidae,Paraliparis,Paraliparis bathybius,mouth brooder,250,,4.1,,NA,Barents Sea,,,TRUE,TRUE,76.812392,20.707313,rass_ts_1941_j1.pdf,5.521460918,1.410986974,76.812392
Scorpaeniformes,Liparidae,Paraliparis,Paraliparis gracilis,demersal,NA,,2.75,,NA,South Georgia island,Before 1953,,FALSE,FALSE,-54.545052,-36.738646,marshall_nb_1953_e7_328.pdf,NA,1.011600912,54.545052
Scorpaeniformes,Scorpaenidae,Scorpaena,Scorpaena guttata,pelagic,NA,,1.2,Field/Lab,3,Off Scripps Institution of Oceanography,1929 May,,TRUE,TRUE,32.868733,-117.258539,barnhart_ps_1932_b3_87.pdf,NA,0.182321557,32.868733
Scorpaeniformes,Sebastidae,Sebastolobus,Sebastolobus altivelis,pelagic,285,TL,1.25,Field,NA,"Oregon, United States",1962 April,,TRUE,TRUE,44.421359,-124.922531,pearcy_wg_1962_j19_1169.pdf,5.65248918,0.223143551,44.421359
Scorpaeniformes,Triglidae,Eutrigla,Eutrigla gurnardus,pelagic,NA,,1.48,,NA,South-west coast of the Isle of Man,1993 April,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,0.392042088,54.090349
Scorpaeniformes,Triglidae,Eutrigla,Eutrigla gurnardus,pelagic,NA,,1.43,,NA,South-west coast of the Isle of Man,1993 May,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,0.357674444,54.090349
